Blue diaper syndrome,MESH:C536239,,,MESH:D000592|MESH:D005124|MESH:D006934|MESH:D007674,C11.250/C536239|C12.777.419/C536239|C13.351.968.419/C536239|C16.131.384/C536239|C16.320.565.100/C536239|C18.452.174.451/C536239|C18.452.648.100/C536239|C18.452.950.340/C536239,C11.250|C12.777.419|C13.351.968.419|C16.131.384|C16.320.565.100|C18.452.174.451|C18.452.648.100|C18.452.950.340,"Hypercalcemia, familial, with nephrocalcinosis and indicanuria",Congenital abnormality|Eye disease|Genetic disease (inborn)|Metabolic disease|Urogenital disease (female)|Urogenital disease (male)
LEUKODYSTROPHY AND ACQUIRED MICROCEPHALY WITH OR WITHOUT DYSTONIA,OMIM:616763,,,MESH:D004421|MESH:D008831|MESH:D056784,C05.660.207.620/616763|C10.228.140.695/616763|C10.500.507.400.500/616763|C10.597.350.300/616763|C16.131.621.207.620/616763|C16.131.666.507.400.500/616763|C23.888.592.350.300/616763,C05.660.207.620|C10.228.140.695|C10.500.507.400.500|C10.597.350.300|C16.131.621.207.620|C16.131.666.507.400.500|C23.888.592.350.300,LDAMD,Congenital abnormality|Musculoskeletal disease|Nervous system disease|Signs and symptoms
Hereditary Diffuse Leukoencephalopathy with Spheroids,MESH:C580150,OMIM:221820,,MESH:D056784,C10.228.140.695/C580150,C10.228.140.695,"Adult-Onset Leukodystrophy with Neuroaxonal Spheroids|ALSP|Autosomal Dominant Leukoencephalopathy with Neuroaxonal Spheroids|Dementia, Familial, Neumann Type|Gliosis, Familial Progressive Subcortical|GPSC|HDLS|Hereditary Diffuse Leukoencephalopathy with Axonal Spheroids|LEUKOENCEPHALOPATHY, ADULT-ONSET, WITH AXONAL SPHEROIDS AND PIGMENTED GLIA|Leukoencephalopathy, Diffuse Hereditary, With Spheroids|LEUKOENCEPHALOPATHY, HEREDITARY DIFFUSE, WITH SPHEROIDS|Leukoencephalopathy with Neuroaxonal Spheroids, Autosomal Dominant|Neuroaxonal Leukodystrophy|Subcortical Gliosis of Neumann",Nervous system disease
Hereditary vertical nystagmus,MESH:C537857,,,MESH:D009759,C10.292.562.675/C537857|C11.590.400/C537857,C10.292.562.675|C11.590.400,"Congenital hereditary vertical nystagmus|Nystagmus, hereditary vertical",Eye disease|Nervous system disease
Ephemeral Fever,MESH:D004810,,"An Ephemerovirus infection of cattle caused by bovine ephemeral fever virus (EPHEMERAL FEVER VIRUS, BOVINE). It is characterized by respiratory symptoms, increased oropharyngeal secretions and lacrimation, joint pains, tremor, and stiffness.",MESH:D002418|MESH:D018353,C02.782.580.830.375|C22.196.274,C02.782.580.830|C22.196,"Fever, Ephemeral|Sickness, Three-Day|Three Day Sickness|Three-Day Sickness",Animal disease|Viral disease
Maxillary Sinusitis,MESH:D015523,DO:DOID:2051,"Inflammation of the NASAL MUCOSA in the MAXILLARY SINUS. In many cases, it is caused by an infection of the bacteria HAEMOPHILUS INFLUENZAE; STREPTOCOCCUS PNEUMONIAE; or STAPHYLOCOCCUS AUREUS.",MESH:D012852,C08.460.692.752.578|C08.730.749.578|C09.603.692.752.578,C08.460.692.752|C08.730.749|C09.603.692.752,"Maxillary Sinusitides|Sinusitides, Maxillary|Sinusitis, Maxillary",Ear-nose-throat disease|Respiratory tract disease
"Diaphragm, Complete Agenesis Of",MESH:C564189,,,MESH:D006548,C23.300.707.500/C564189,C23.300.707.500,,Pathology (anatomical condition)
Neural crest tumor,MESH:C536408,,,MESH:D000310,C04.588.322.078/C536408|C19.053.347/C536408|C19.344.078/C536408,C04.588.322.078|C19.053.347|C19.344.078,Neural crest-derived tumors,Cancer|Endocrine system disease
GEMSS syndrome,MESH:C537679,,,MESH:D000015|MESH:D004479|MESH:D005901|MESH:D006130|MESH:D007592,C05.550/C537679|C11.250.300/C537679|C11.510.598.373/C537679|C11.525.381/C537679|C16.131.077/C537679|C16.131.384.405/C537679|C23.550.393/C537679,C05.550|C11.250.300|C11.510.598.373|C11.525.381|C16.131.077|C16.131.384.405|C23.550.393,"Glaucoma, Ectopia, Microspherophakia, Stiff joints, Short stature syndrome",Congenital abnormality|Eye disease|Musculoskeletal disease|Pathology (process)
"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 44",OMIM:617132,,,MESH:D013036,C10.228.140.490.375.760/617132|C10.228.140.490.493.875/617132,C10.228.140.490.375.760|C10.228.140.490.493.875,EIEE44,Nervous system disease
Alagille Syndrome,MESH:D016738,DO:DOID:9245|OMIM:118450|OMIM:610205,"A multisystem disorder that is characterized by aplasia of intrahepatic bile ducts (BILE DUCTS, INTRAHEPATIC), and malformations in the cardiovascular system, the eyes, the vertebral column, and the facies. Major clinical features include JAUNDICE, and congenital heart disease with peripheral PULMONARY STENOSIS. Alagille syndrome may result from heterogeneous gene mutations, including mutations in JAG1 on CHROMOSOME 20 (Type 1) and NOTCH2 on CHROMOSOME 1 (Type 2).",MESH:D000015|MESH:D002780|MESH:D006330|MESH:D030342,C06.130.120.135.250.125|C06.552.150.125|C14.240.400.044|C16.131.077.065|C16.131.240.400.044|C16.320.051,C06.130.120.135.250|C06.552.150|C14.240.400|C16.131.077|C16.131.240.400|C16.320,"AHD|Alagille's Syndrome|Alagilles Syndrome|ALAGILLE SYNDROME|Alagille Syndrome 1|Alagille Syndrome 2|Alagille Watson Syndrome|Alagille-Watson Syndrome|ALGS|ALGS1|ALGS2|Arteriohepatic Dysplasia|Arteriohepatic Dysplasia (AHD)|AWS|Cardiovertebral Syndrome|Cholestasis with Peripheral Pulmonary Stenosis|Ductular Hypoplasia, Hepatic|Dysplasia, Arteriohepatic|Dysplasia, Arteriohepatic (AHD)|Hepatic Ductular Hypoplasia|Hepatic Ductular Hypoplasia, Syndromatic|Hepatofacioneurocardiovertebral Syndrome|Hypoplasia, Hepatic Ductular|Paucity of Interlobular Bile Ducts|Syndrome, Alagille|Syndrome, Alagille's|Syndrome, Alagille Watson|Syndrome, Alagille-Watson|Syndrome, Cardiovertebral|Syndrome, Hepatofacioneurocardiovertebral|Syndrome, Watson Alagille|syndrome, Watson-Miller|Syndrome, Watson Miller|Watson Alagille Syndrome|Watson-Miller syndrome|Watson Miller Syndrome",Cardiovascular disease|Congenital abnormality|Digestive system disease|Genetic disease (inborn)
"Hematoma, Subdural",MESH:D006408,,"Accumulation of blood in the SUBDURAL SPACE between the DURA MATER and the arachnoidal layer of the MENINGES. This condition primarily occurs over the surface of a CEREBRAL HEMISPHERE, but may develop in the spinal canal (HEMATOMA, SUBDURAL, SPINAL). Subdural hematoma can be classified as the acute or the chronic form, with immediate or delayed symptom onset, respectively. Symptoms may include loss of consciousness, severe HEADACHE, and deteriorating mental status.",MESH:D006406|MESH:D020198|MESH:D020300,C10.228.140.300.535.450.400|C10.900.300.837.600|C14.907.253.573.400.450|C23.550.414.838.700|C23.550.414.913.700|C26.915.300.490.450,C10.228.140.300.535.450|C10.900.300.837|C14.907.253.573.400|C23.550.414.838|C23.550.414.913|C26.915.300.490,"Hematomas, Subdural|Hematomas, Traumatic Subdural|Hematoma, Traumatic Subdural|Hemorrhages, Subdural|Hemorrhage, Subdural|Subdural Hematoma|Subdural Hematomas|Subdural Hematomas, Traumatic|Subdural Hematoma, Traumatic|Subdural Hemorrhage|Subdural Hemorrhages|Traumatic Subdural Hematoma|Traumatic Subdural Hematomas",Cardiovascular disease|Nervous system disease|Pathology (process)|Wounds and injuries
"Acrokeratoderma, Hereditary Papulotranslucent",MESH:C566323,DO:DOID:0060360,,MESH:D005533|MESH:D007642,C17.800.321.125/C566323|C17.800.428/C566323,C17.800.321.125|C17.800.428,,Skin disease
Hemiplegia,MESH:D006429,DO:DOID:10969,"Severe or complete loss of motor function on one side of the body. This condition is usually caused by BRAIN DISEASES that are localized to the cerebral hemisphere opposite to the side of weakness. Less frequently, BRAIN STEM lesions; cervical SPINAL CORD DISEASES; PERIPHERAL NERVOUS SYSTEM DISEASES; and other conditions may manifest as hemiplegia. The term hemiparesis (see PARESIS) refers to mild to moderate weakness involving one side of the body.",MESH:D010243,C10.597.622.295|C23.888.592.636.312,C10.597.622|C23.888.592.636,"Crossed Hemiplegia|Crossed Hemiplegias|Flaccid Hemiplegia|Flaccid Hemiplegias|Hemiplegia, Crossed|Hemiplegia, Flaccid|Hemiplegia, Infantile|Hemiplegia, Post Ictal|Hemiplegia, Post-Ictal|Hemiplegias|Hemiplegias, Crossed|Hemiplegias, Flaccid|Hemiplegias, Infantile|Hemiplegia, Spastic|Hemiplegias, Post-Ictal|Hemiplegias, Spastic|Hemiplegias, Transient|Hemiplegia, Transient|Infantile Hemiplegia|Infantile Hemiplegias|Monoplegia|Monoplegias|Post-Ictal Hemiplegia|Post-Ictal Hemiplegias|Spastic Hemiplegia|Spastic Hemiplegias|Transient Hemiplegia|Transient Hemiplegias",Nervous system disease|Signs and symptoms
"Epilepsy, Generalized",MESH:D004829,DO:DOID:1827,"Recurrent conditions characterized by epileptic seizures which arise diffusely and simultaneously from both hemispheres of the brain. Classification is generally based upon motor manifestations of the seizure (e.g., convulsive, nonconvulsive, akinetic, atonic, etc.) or etiology (e.g., idiopathic, cryptogenic, and symptomatic). (From Mayo Clin Proc, 1996 Apr;71(4):405-14)",MESH:D004827,C10.228.140.490.375,C10.228.140.490,"Akinetic Epilepsies|Akinetic Epilepsy|Atonic Epilepsies|Atonic Epilepsy|Convulsive Epilepsies, Generalized|Convulsive Epilepsy, Generalized|Convulsive Generalized Seizure Disorder|Convulsive Seizure Disorder, Generalized|Epilepsies, Akinetic|Epilepsies, Atonic|Epilepsies, Generalized|Epilepsies, Generalized Convulsive|Epilepsies, Tonic|Epilepsy, Akinetic|Epilepsy, Atonic|Epilepsy, Generalized Convulsive|Epilepsy, Generalized Nonconvulsive|Epilepsy, Symptomatic Generalized|Epilepsy, Tonic|Generalized Convulsive Epilepsies|Generalized Convulsive Epilepsy|Generalized Epilepsies|Generalized Epilepsy|Generalized Epilepsy, Symptomatic|Generalized Nonconvulsive Epilepsy|Generalized Nonconvulsive Seizure Disorder|Generalized Onset Seizure Disorder|Generalized Seizure Disorder|Generalized Seizure Disorder, Convulsive|Generalized Seizure Disorder, Nonconvulsive|Generalized Seizure Disorders|Nonconvulsive Epilepsy, Generalized|Nonconvulsive Generalized Seizure Disorder|Nonconvulsive Seizure Disorder, Generalized|Seizure Disorder, Convulsive, Generalized|Seizure Disorder, Generalized|Seizure Disorder, Generalized, Convulsive|Seizure Disorder, Generalized Nonconvulsive|Seizure Disorder, Generalized Onset|Seizure Disorder, Nonconvulsive Generalized|Seizure Disorders, Generalized|Symptomatic Generalized Epilepsy|Tonic Epilepsies|Tonic Epilepsy",Nervous system disease
"Mastocytosis, cutaneous, with short stature, conductive hearing loss and microtia",MESH:C536033,,,MESH:D006314|MESH:D034701|MESH:D065817,C04.557.450.565.465.500/C536033|C09.218.235/C536033|C09.218.458.341.562/C536033|C10.597.751.418.341.562/C536033|C16.131.287/C536033|C17.800.508.473/C536033|C23.888.592.763.393.341.562/C536033,C04.557.450.565.465.500|C09.218.235|C09.218.458.341.562|C10.597.751.418.341.562|C16.131.287|C17.800.508.473|C23.888.592.763.393.341.562,,Cancer|Congenital abnormality|Ear-nose-throat disease|Nervous system disease|Signs and symptoms|Skin disease
Idiopathic basal ganglia calcification 1,MESH:C536275,DO:DOID:0060230|OMIM:213600,,MESH:D001480|MESH:D002114|MESH:D019636,C10.228.140.079/C536275|C10.574/C536275|C18.452.174.130/C536275,C10.228.140.079|C10.574|C18.452.174.130,"Adult-onset idiopathic nonarteriosclerotic cerebral calcification|Basal Ganglia Calcification, Idiopathic, 1|BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 3, FORMERLY|Bilateral Striopallidodentate Calcinosis|BSPDC|Cerebral Calcification, Nonarteriosclerotic, Idiopathic, Adult-Onset|Cerebrovascular ferrocalcinosis|FAHR DISEASE, FAMILIAL, FORMERLY|Familial idiopathic basal ganglia calcification|Ferrocalcinosis, Cerebrovascular|Fibgc|IBGC1|IBGC3, FORMERLY|Striopallidodentate Calcinosis|Striopallidodentate calcinosis, autosomal dominant, adult onset|Striopallidodentate Calcinosis, Autosomal Dominant, Adult-Onset|Striopallidodentate Calcinosis, Bilateral",Metabolic disease|Nervous system disease
"Chromosome 2, monosomy 2pter p24",MESH:C538314,,,MESH:D002872,C23.550.210.050.500.500/C538314,C23.550.210.050.500.500,Deletion 2pter p24|Monosomy 2pter p24,Pathology (process)
"Rhinitis, Atrophic",MESH:D012222,DO:DOID:4731,"A chronic inflammation in which the NASAL MUCOSA gradually changes from a functional to a non-functional lining without mucociliary clearance. It is often accompanied by degradation of the bony TURBINATES, and the foul-smelling mucus which forms a greenish crust (ozena).",MESH:D012220,C08.460.799.649|C09.603.799.649,C08.460.799|C09.603.799,"Atrophic Rhinitides|Atrophic Rhinitis|Ozena|Ozenas|Rhinitides, Atrophic",Ear-nose-throat disease|Respiratory tract disease
"Parathyroid Glands, Agenesis Of",MESH:C563238,,,MESH:D007011|MESH:D040181,C16.320.322/C563238|C19.642.482/C563238,C16.320.322|C19.642.482,,Endocrine system disease|Genetic disease (inborn)
Oslam syndrome,MESH:C537138,,,MESH:D000015|MESH:D001859|MESH:D005532|MESH:D006228|MESH:D012516,C04.557.450.565.575.650/C537138|C04.557.450.795.620/C537138|C04.588.149/C537138|C05.116.231/C537138|C05.330.495/C537138|C05.390.408/C537138|C05.660.585.512.380/C537138|C05.660.585.988.425/C537138|C16.131.077/C537138|C16.131.621.585.512.500/C537138|C16.131.621.585.988.500/C537138,C04.557.450.565.575.650|C04.557.450.795.620|C04.588.149|C05.116.231|C05.330.495|C05.390.408|C05.660.585.512.380|C05.660.585.988.425|C16.131.077|C16.131.621.585.512.500|C16.131.621.585.988.500,,Cancer|Congenital abnormality|Musculoskeletal disease
"Kidney Diseases, Cystic",MESH:D052177,DO:DOID:2975,"A heterogeneous group of hereditary and acquired disorders in which the KIDNEY contains one or more CYSTS unilaterally or bilaterally (KIDNEY, CYSTIC).",MESH:D007674,C12.777.419.403|C13.351.968.419.403,C12.777.419|C13.351.968.419,"Cystic Kidney|Cystic Kidney Disease|Cystic Kidney Diseases|Cystic Kidneys|Cystic Renal Disease|Cystic Renal Diseases|Disease, Cystic Kidney|Disease, Cystic Renal|Diseases, Cystic Kidney|Diseases, Cystic Renal|Kidney, Cystic|Kidney Disease, Cystic|Kidneys, Cystic|Renal Disease, Cystic|Renal Diseases, Cystic",Urogenital disease (female)|Urogenital disease (male)
McKusick Kaufman syndrome,MESH:C538159,OMIM:236700,,MESH:D000015|MESH:D006330|MESH:D014591|MESH:D017689|MESH:D052202,C05.660.585.600/C538159|C13.351.500.852/C538159|C13.351.500.894.500/C538159|C14.240.400/C538159|C14.280.400/C538159|C16.131.077/C538159|C16.131.240.400/C538159|C16.131.621.585.600/C538159,C05.660.585.600|C13.351.500.852|C13.351.500.894.500|C14.240.400|C14.280.400|C16.131.077|C16.131.240.400|C16.131.621.585.600,"HMCS|Hydrometrocolpos, postaxial polydactyly, and congenital heart malformation|Hydrometrocolpos syndrome|Kaufman-Mckusick Syndrome|Kaufman McKusick syndrome|Mckusick-Kaufman Syndrome|MKKS",Cardiovascular disease|Congenital abnormality|Musculoskeletal disease|Urogenital disease (female)
Chromosome 2p16.1-P15 Deletion Syndrome,MESH:C567289,,,MESH:D000015|MESH:D002872|MESH:D019465,C05.660.207/C567289|C16.131.077/C567289|C16.131.621.207/C567289|C23.550.210.050.500.500/C567289,C05.660.207|C16.131.077|C16.131.621.207|C23.550.210.050.500.500,,Congenital abnormality|Musculoskeletal disease|Pathology (process)
Amaurosis hypertrichosis,MESH:C536604,OMIM:217080,,MESH:D006983|MESH:D012174|MESH:D057130,C11.270.516/C536604|C11.270.684/C536604|C11.768.364/C536604|C11.768.585.658.500/C536604|C16.320.290.684/C536604|C17.800.329.875/C536604,C11.270.516|C11.270.684|C11.768.364|C11.768.585.658.500|C16.320.290.684|C17.800.329.875,"Amaurosis Congenita, Cone-Rod Type, with Congenital Hypertrichosis|Cone-rod congenital amaurosis associated with congenital hypertrichosis|CONE-ROD DYSTROPHY AND AMELOGENESIS IMPERFECTA|Congenital amaurosis cone-rod type with congenital hypertrichosis|JALILI SYNDROME",Eye disease|Genetic disease (inborn)|Skin disease
Hypovolemia,MESH:D020896,,An abnormally low volume of blood circulating through the body. It may result in hypovolemic shock (see SHOCK).,MESH:D010335,C23.550.455,C23.550,Hypovolemias|Hypovolemic|Hypovolemics,Pathology (process)
Nablus mask-like facial syndrome,MESH:C536110,,,MESH:D000015|MESH:D016569|MESH:D019465,C05.660.207/C536110|C11.250.090/C536110|C11.338.190/C536110|C16.131.077/C536110|C16.131.384.190/C536110|C16.131.621.207/C536110,C05.660.207|C11.250.090|C11.338.190|C16.131.077|C16.131.384.190|C16.131.621.207,,Congenital abnormality|Eye disease|Musculoskeletal disease
"Heavy Metal Poisoning, Nervous System",MESH:D020260,,"Conditions associated with damage or dysfunction of the nervous system caused by exposure to heavy metals, which may cause a variety of central, peripheral, or autonomic nervous system injuries.",MESH:D020258,C10.720.475,C10.720,"Poisoning, Heavy Metals, Nervous System",Nervous system disease
Digestive System Abnormalities,MESH:D004065,,Congenital structural abnormalities of the DIGESTIVE SYSTEM.,MESH:D000013|MESH:D004066,C06.198|C16.131.314,C06|C16.131,"Abnormalities, Digestive System|Abnormality, Digestive System|Digestive System Abnormality",Congenital abnormality|Digestive system disease
Pulmonary Eosinophilia,MESH:D011657,DO:DOID:5870|DO:DOID:9498|DO:DOID:9503,"A condition characterized by infiltration of the lung with EOSINOPHILS due to inflammation or other disease processes. Major eosinophilic lung diseases are the eosinophilic pneumonias caused by infections, allergens, or toxic agents.",MESH:D008171|MESH:D017681,C08.381.750|C15.378.553.231.549.750,C08.381|C15.378.553.231.549,"Eosinophilia, Pulmonary|Eosinophilias, Pulmonary|Eosinophilic Pneumonia|Eosinophilic Pneumonias|Eosinophilic Pneumonias, Tropical|Eosinophilic Pneumonia, Tropical|Loeffler Syndrome|Pneumonia, Eosinophilic|Pneumonias, Eosinophilic|Pulmonary Eosinophilias|Pulmonary Eosinophilia, Simple|Simple Pulmonary Eosinophilia|Simple Pulmonary Eosinophilias|Syndrome, Loeffler|Tropical Eosinophilic Pneumonia|Tropical Eosinophilic Pneumonias",Blood disease|Respiratory tract disease
"Hexosaminidase A Deficiency, Adult Type",MESH:C564783,,,MESH:D013661,C10.228.140.163.100.435.825.300.300.500/C564783|C16.320.565.189.435.825.300.300.500/C564783|C16.320.565.398.641.803.350.300.850/C564783|C16.320.565.595.554.825.300.300.840/C564783|C18.452.132.100.435.825.300.300.500/C564783|C18.452.584.687.803.350.300.850/C564783|C18.452.648.189.435.825.300.300.500/C564783|C18.452.648.398.641.803.350.300.850/C564783|C18.452.648.595.554.825.300.300.840/C564783,C10.228.140.163.100.435.825.300.300.500|C16.320.565.189.435.825.300.300.500|C16.320.565.398.641.803.350.300.850|C16.320.565.595.554.825.300.300.840|C18.452.132.100.435.825.300.300.500|C18.452.584.687.803.350.300.850|C18.452.648.189.435.825.300.300.500|C18.452.648.398.641.803.350.300.850|C18.452.648.595.554.825.300.300.840,,Genetic disease (inborn)|Metabolic disease|Nervous system disease
Ependymoma,MESH:D004806,DO:DOID:4844|DO:DOID:5075|DO:DOID:5500|DO:DOID:5505,"Glioma derived from EPENDYMOGLIAL CELLS that tend to present as malignant intracranial tumors in children and as benign intraspinal neoplasms in adults. It may arise from any level of the ventricular system or central canal of the spinal cord. Intracranial ependymomas most frequently originate in the FOURTH VENTRICLE and histologically are densely cellular tumors which may contain ependymal tubules and perivascular pseudorosettes. Spinal ependymomas are usually benign papillary or myxopapillary tumors. (From DeVita et al., Principles and Practice of Oncology, 5th ed, p2018; Escourolle et al., Manual of Basic Neuropathology, 2nd ed, pp28-9)",MESH:D005910,C04.557.465.625.600.380.290|C04.557.470.670.380.290|C04.557.580.625.600.380.290,C04.557.465.625.600.380|C04.557.470.670.380|C04.557.580.625.600.380,"Anaplastic Ependymoma|Anaplastic Ependymomas|Cellular Ependymoma|Clear Cell Ependymoma|Ependymoma, Anaplastic|Ependymoma, Myxopapillary|Ependymoma, Papillary|Ependymomas|Ependymomas, Anaplastic|Ependymomas, Myxopapillary|Ependymomas, Papillary|Myxopapillary Ependymoma|Myxopapillary Ependymomas|Papillary Ependymoma|Papillary Ependymomas",Cancer
